result_id,cdm_name,result_type,package_name,package_version,group_name,group_level,strata_name,strata_level,variable_name,variable_level,estimate_name,estimate_type,estimate_value,additional_name,additional_level
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Prior observation,NA,max,integer,11705,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Prior observation,NA,max,integer,12146,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Prior observation,NA,max,integer,12146,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Prior observation,NA,mean,numeric,3981.84948259643,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Prior observation,NA,mean,numeric,3975.38020670216,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Prior observation,NA,mean,numeric,4005.52814674257,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Prior observation,NA,mean,numeric,4018.39895800442,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Prior observation,NA,sd,numeric,2750.46697566239,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Prior observation,NA,sd,numeric,2732.92257935041,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Prior observation,NA,sd,numeric,2819.79459457406,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Prior observation,NA,sd,numeric,2825.50654590176,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Future observation,NA,min,integer,10,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Future observation,NA,min,integer,10,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Future observation,NA,min,integer,36,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Future observation,NA,min,integer,36,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Future observation,NA,q05,integer,241,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Future observation,NA,q05,integer,258,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Future observation,NA,q05,integer,250,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Future observation,NA,q05,integer,255,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Future observation,NA,q25,integer,627,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Future observation,NA,q25,integer,630,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Future observation,NA,q25,integer,515,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Future observation,NA,q25,integer,515,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Future observation,NA,median,integer,697,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Future observation,NA,median,integer,698,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Future observation,NA,median,integer,534,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Future observation,NA,median,integer,534,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Future observation,NA,q75,integer,740,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Future observation,NA,q75,integer,740,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Future observation,NA,q75,integer,547,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Future observation,NA,q75,integer,547,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Future observation,NA,q95,integer,794,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Future observation,NA,q95,integer,790,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Future observation,NA,q95,integer,607,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Future observation,NA,q95,integer,607,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Future observation,NA,max,integer,910,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Future observation,NA,max,integer,910,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Future observation,NA,max,integer,634,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Future observation,NA,max,integer,634,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Future observation,NA,mean,numeric,645.510034493572,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Future observation,NA,mean,numeric,647.615878484184,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Future observation,NA,mean,numeric,509.087602783049,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Future observation,NA,mean,numeric,510.209977897063,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Future observation,NA,sd,numeric,163.820777902762,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Future observation,NA,sd,numeric,161.050618146323,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Future observation,NA,sd,numeric,97.0761772809686,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Future observation,NA,sd,numeric,95.1123486772248,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Age group,12 to 24,count,integer,624,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Age group,12 to 24,count,integer,616,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Age group,12 to 24,count,integer,444,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Age group,12 to 24,count,integer,447,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Age group,25 to 39,count,integer,5384,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Age group,25 to 39,count,integer,5401,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Age group,25 to 39,count,integer,5502,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Age group,25 to 39,count,integer,5496,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Age group,40 to 55,count,integer,370,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Age group,40 to 55,count,integer,369,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Age group,40 to 55,count,integer,378,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Age group,40 to 55,count,integer,391,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Age group,12 to 24,percentage,percentage,9.78363123236124,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Age group,12 to 24,percentage,percentage,9.64610084559975,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Age group,12 to 24,percentage,percentage,7.02087286527514,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Age group,12 to 24,percentage,percentage,7.05715187874961,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Age group,25 to 39,percentage,percentage,84.4151771715271,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Age group,25 to 39,percentage,percentage,84.5756341998121,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Age group,25 to 39,percentage,percentage,87.0018975332068,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Age group,25 to 39,percentage,percentage,86.7698137038206,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Age group,40 to 55,percentage,percentage,5.80119159611163,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Age group,40 to 55,percentage,percentage,5.77826495458816,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Age group,40 to 55,percentage,percentage,5.97722960151803,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Age group,40 to 55,percentage,percentage,6.17303441742974,overall,overall
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Number visits prior year,NA,min,numeric,0,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Number visits prior year,NA,min,numeric,0,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Number visits prior year,NA,min,numeric,2,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Number visits prior year,NA,min,numeric,2,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Number visits prior year,NA,q05,numeric,3,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Number visits prior year,NA,q05,numeric,3,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Number visits prior year,NA,q05,numeric,6,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Number visits prior year,NA,q05,numeric,6,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Number visits prior year,NA,q25,numeric,10,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Number visits prior year,NA,q25,numeric,10,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Number visits prior year,NA,q25,numeric,14,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Number visits prior year,NA,q25,numeric,14,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Number visits prior year,NA,median,numeric,19,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,overall,overall,Number visits prior year,NA,median,numeric,20,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,overall,overall,Number visits prior year,NA,median,numeric,24,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,overall,overall,Number visits prior year,NA,median,numeric,24,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
1,CPRD,summarised_table_intersect,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,overall,overall,Number visits prior year,NA,q75,numeric,34,table &&& window &&& value,visit_occurrence &&& -365 to -1 &&& count
